timestamp,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_load_forecast_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual,DE_50hertz_wind_offshore_generation_actual,DE_50hertz_wind_onshore_generation_actual,DE_amprion_load_actual_entsoe_transparency,DE_amprion_load_forecast_entsoe_transparency,DE_amprion_solar_generation_actual,DE_amprion_wind_onshore_generation_actual,DE_tennet_load_actual_entsoe_transparency,DE_tennet_load_forecast_entsoe_transparency,DE_tennet_solar_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_load_actual_entsoe_transparency,DE_transnetbw_load_forecast_entsoe_transparency,DE_transnetbw_solar_generation_actual,DE_transnetbw_wind_onshore_generation_actual,DK_load_actual_entsoe_transparency,DK_load_forecast_entsoe_transparency,DK_solar_capacity,DK_solar_generation_actual,DK_wind_capacity,DK_wind_generation_actual,DK_wind_offshore_capacity,DK_wind_offshore_generation_actual,DK_wind_onshore_capacity,DK_wind_onshore_generation_actual,DK_1_load_actual_entsoe_transparency,DK_1_load_forecast_entsoe_transparency,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_1_wind_offshore_generation_actual,DK_1_wind_onshore_generation_actual,DK_2_load_actual_entsoe_transparency,DK_2_load_forecast_entsoe_transparency,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual,DK_2_wind_offshore_generation_actual,DK_2_wind_onshore_generation_actual,FR_load_actual_entsoe_transparency,FR_load_forecast_entsoe_transparency,FR_solar_generation_actual,FR_wind_onshore_generation_actual,IT_NORD_FR_price_day_ahead,year,month,day,hour,dayofweek,quarter,is_weekend
2017-03-18 21:00:00+00:00,49996.0,51302.0,40336.0,0.0,0.0,37993.0,13560.0,0.3569,2763.0,486.0,0.1759,35230.0,13073.0,0.3711,9315.0,9226.0,0.0,6561.0,325.0,6236.0,19415.0,20397.0,0.0,2622.0,15355.0,15763.0,0.0,3475.0,161.0,3314.0,5911.0,5916.0,0.0,902.0,3384.54,3388.1,547.0,0.0,5099.0,1826.2,1264.0,842.43,3835.0,983.77,1967.34,1948.2,30.57,0.0,1185.79,507.88,677.91,1417.2,1439.9,30.57,0.0,640.41,334.55,305.86,52485.0,49850.0,0.0,6172.0,41.0,2017,3,18,21,5,1,1
2016-08-31 03:00:00+00:00,47158.0,46408.0,39268.0,0.0,0.0,35189.0,3383.0,0.0962,2419.0,399.0,0.1649,32770.0,2984.0,0.0911,9130.0,8279.0,0.0,440.0,26.0,414.0,17392.0,17570.0,0.0,750.0,14761.0,14590.0,0.0,1987.0,373.0,1614.0,5876.0,5969.0,0.0,206.0,3005.34,2997.1,545.0,0.0,4985.0,460.43,1264.0,155.29,3722.0,305.14,1825.07,1814.0,25.34,0.0,441.92,149.78,292.14,1180.27,1183.1,25.34,0.0,18.51,5.51,13.0,39517.0,38600.0,0.0,607.0,38.05,2016,8,31,3,2,3,0
2018-12-19 03:00:00+00:00,53013.0,49285.0,47225.0,0.0,0.0,48802.0,27249.0,0.5584,5027.0,4940.0,0.9826,43775.0,22310.0,0.5096,10668.0,9493.0,0.0,8893.0,836.0,8057.0,19802.0,18380.0,0.0,4766.0,15943.0,15214.0,0.0,13177.0,4104.0,9073.0,6600.0,6198.0,0.0,414.0,3432.18,3390.5,547.0,0.01,5663.0,3741.8,1294.0,1005.28,4369.0,2736.52,2138.27,2130.0,39.91,0.01,2929.52,660.56,2268.96,1293.91,1260.5,39.91,0.0,812.28,344.72,467.56,56066.0,57150.0,0.0,6678.0,79.8,2018,12,19,3,2,4,0
2016-04-01 12:00:00+00:00,63118.0,60130.0,38810.0,14310.0,0.3687,33737.0,1965.0,0.0582,2219.0,128.0,0.0576,31519.0,1837.0,0.0583,11223.0,10306.0,5182.0,622.0,75.0,546.0,23604.0,23369.0,3399.0,636.0,19560.0,17870.0,4767.0,648.0,52.0,596.0,8731.0,8584.0,961.0,60.0,4069.86,4092.3,541.0,563.33,4893.0,315.89,1264.0,89.09,3629.0,226.8,2385.4,2401.4,21.74,375.63,203.73,23.03,180.7,1684.46,1690.9,21.74,187.7,112.16,66.06,46.1,62867.0,62700.0,2622.0,1076.0,31.52,2016,4,1,12,4,2,0
2020-08-15 05:00:00+00:00,42505.0,42836.0,50508.0,2417.0,0.0,50452.0,2335.0,0.609,5742.0,1454.0,0.8946,44710.0,882.0,0.5724,8493.0,8485.0,821.0,208.0,10.0,198.0,16135.0,15070.0,411.0,88.0,13000.0,14111.0,835.0,1975.0,1443.0,532.0,4877.0,5170.0,349.0,64.0,3184.49,3197.0,547.0,85.23,6091.0,209.12,1701.0,129.36,4390.0,79.76,2014.05,2020.0,29.1,48.01,182.46,128.41,54.05,1170.44,1177.0,29.1,37.22,26.66,0.95,25.71,32950.0,31950.0,324.0,848.0,79.8,2020,8,15,5,5,3,1
2018-08-03 05:00:00+00:00,60036.0,59925.0,45152.0,4035.0,0.0894,46216.0,2514.0,0.0544,3576.0,6.0,0.0018,42640.0,2508.0,0.0588,11480.0,9734.0,1286.0,886.0,4.0,882.0,22143.0,22472.0,786.0,493.0,18527.0,20133.0,1521.0,914.0,2.0,912.0,7886.0,7586.0,441.0,221.0,3678.28,3561.0,547.0,111.56,5654.0,52.56,1294.0,2.45,4359.0,50.11,2260.68,2195.5,68.6,70.06,48.32,2.36,45.96,1417.6,1365.5,75.67,41.5,4.24,0.09,4.15,43865.0,42950.0,377.0,2040.0,79.8,2018,8,3,5,4,3,0
2015-02-01 22:00:00+00:00,50139.0,49466.0,37363.0,0.0,0.0,28162.0,7590.0,0.2696,736.0,357.0,0.4847,27426.0,7234.0,0.2638,7270.0,7142.0,0.0,3539.0,40.0,3499.0,19864.0,19718.0,0.0,1077.0,16339.0,15859.0,0.0,2864.0,317.0,2547.0,6667.0,6746.0,0.0,110.0,3519.5,3427.2,491.0,0.0,4653.0,1230.49,1264.0,749.22,3389.0,481.27,2102.8,2020.2,26.92,0.0,931.84,562.05,369.79,1416.7,1407.0,26.92,0.0,298.65,187.17,111.48,72044.0,71500.0,0.0,3052.0,41.6,2015,2,1,22,6,1,1
2015-02-09 04:00:00+00:00,51090.0,47402.0,37367.0,0.0,0.0,28256.0,19066.0,0.6748,768.0,753.0,0.98,27488.0,18313.0,0.6662,7917.0,7269.0,0.0,8436.0,47.0,8388.0,19528.0,19343.0,0.0,2112.0,16751.0,15547.0,0.0,8393.0,705.0,7688.0,6895.0,5244.0,0.0,126.0,3506.58,3527.6,491.0,0.01,4653.0,3737.29,1264.0,1179.85,3389.0,2557.44,2176.18,2165.5,9.88,0.01,3101.48,799.81,2301.67,1330.4,1362.1,26.29,0.0,635.81,380.04,255.77,70710.0,67600.0,0.0,1434.0,41.59,2015,2,9,4,0,1,0
2018-04-29 23:00:00+00:00,39365.0,42228.0,43367.0,0.0,0.0,44956.0,26120.0,0.581,3483.0,4669.0,1.3404,41474.0,21452.0,0.5172,8026.0,6769.0,0.0,8002.0,591.0,7411.0,14858.0,16366.0,0.0,4566.0,11897.0,13814.0,0.0,12828.0,4078.0,8749.0,4584.0,5280.0,0.0,725.0,2614.98,2581.2,547.0,0.0,5654.0,1249.03,1294.0,591.87,4359.0,657.16,1566.68,1549.5,30.36,0.0,718.55,274.84,443.71,1048.3,1031.7,30.36,0.0,530.48,317.03,213.45,43942.0,43700.0,0.0,5940.0,79.8,2018,4,29,23,6,2,1
2016-02-01 16:00:00+00:00,72194.0,68108.0,38692.0,11.0,0.0003,32949.0,31914.0,0.9686,2162.0,2647.0,1.2241,30787.0,29267.0,0.9506,12678.0,11018.0,2.0,11064.0,328.0,10736.0,27354.0,26626.0,2.0,6221.0,23174.0,21403.0,8.0,14068.0,2319.0,11749.0,8989.0,9062.0,0.0,561.0,5312.45,5364.4,538.0,0.02,4885.0,4208.82,1264.0,1039.77,3621.0,3169.05,3083.83,3149.5,18.44,0.02,3288.67,664.53,2624.14,2228.62,2214.9,18.44,0.0,920.15,375.24,544.91,62783.0,61750.0,103.0,5922.0,49.84,2016,2,1,16,0,1,0
2020-03-09 15:00:00+00:00,65377.0,64746.0,50508.0,5549.0,0.0,50452.0,11031.0,0.609,5742.0,1902.0,0.8946,44710.0,9129.0,0.5724,12848.0,12240.0,1122.0,2059.0,310.0,1750.0,23717.0,24652.0,1386.0,2640.0,20431.0,19471.0,2134.0,6031.0,1592.0,4439.0,8382.0,8382.0,906.0,300.0,4577.25,4569.0,547.0,107.57,6091.0,1068.92,1701.0,389.18,4390.0,679.74,2802.75,2785.0,38.35,85.12,824.98,312.82,512.16,1774.5,1784.0,38.35,22.45,243.94,76.36,167.58,61533.0,61650.0,1997.0,6910.0,79.8,2020,3,9,15,0,1,0
2019-12-19 19:00:00+00:00,61250.0,64328.0,50502.0,0.0,0.0,50370.0,24956.0,0.4954,5729.0,5793.0,1.0112,44641.0,19163.0,0.4292,12071.0,11945.0,0.0,5910.0,687.0,5223.0,23186.0,24496.0,0.0,4915.0,18881.0,19933.0,0.0,13752.0,5106.0,8647.0,7112.0,7953.0,0.0,378.0,4479.6,4501.0,547.0,0.0,6087.0,3068.17,1701.0,1348.53,4386.0,1719.64,2719.53,2737.0,35.69,0.0,2503.73,1142.6,1361.13,1760.07,1764.0,36.93,0.0,564.44,205.93,358.51,60439.0,60850.0,0.0,9987.0,79.8,2019,12,19,19,3,4,0
2020-06-16 05:00:00+00:00,56906.0,56048.0,50508.0,3985.0,0.0,50452.0,844.0,0.609,5742.0,240.0,0.8946,44710.0,603.0,0.5724,10440.0,11538.0,2027.0,400.0,240.0,160.0,20842.0,21629.0,493.0,148.0,18117.0,15707.0,1178.0,213.0,0.0,213.0,7506.0,7175.0,287.0,83.0,4124.19,4033.0,547.0,219.63,6091.0,204.03,1701.0,58.8,4390.0,145.23,2611.15,2555.0,38.39,145.55,138.44,45.07,93.37,1513.04,1478.0,38.39,74.08,65.59,13.73,51.86,42839.0,42050.0,636.0,1290.0,79.8,2020,6,16,5,1,2,0
2015-06-20 09:00:00+00:00,54237.0,56515.0,37751.0,10282.0,0.2724,29899.0,6309.0,0.211,1735.0,570.0,0.3283,28163.0,5740.0,0.2038,10214.0,9393.0,2467.0,2533.0,69.0,2464.0,19566.0,20753.0,2375.0,386.0,17391.0,19302.0,3923.0,3307.0,501.0,2807.0,7066.0,7067.0,1517.0,83.0,3527.79,3523.3,506.0,348.18,4676.0,822.84,1264.0,357.55,3412.0,465.29,2062.09,2064.3,10.98,239.37,661.94,271.44,390.5,1465.7,1459.0,10.98,108.81,160.9,86.11,74.79,44852.0,44650.0,3254.0,959.0,47.73,2015,6,20,9,5,2,1
2017-09-30 10:00:00+00:00,55832.0,55687.0,41318.0,14324.0,0.3467,41447.0,3764.0,0.0908,3256.0,601.0,0.1844,38191.0,3164.0,0.0829,10541.0,9527.0,4820.0,1999.0,299.0,1700.0,21142.0,21742.0,1860.0,757.0,17327.0,17890.0,5210.0,937.0,302.0,635.0,6823.0,6528.0,2434.0,71.0,3652.59,3644.7,547.0,167.83,5206.0,2737.44,1264.0,701.78,3942.0,2035.66,2170.47,2166.8,29.68,50.63,2182.53,565.14,1617.39,1482.12,1477.9,38.75,117.2,554.91,136.64,418.27,49491.0,47800.0,2091.0,1505.0,40.0,2017,9,30,10,5,3,1
2020-03-16 17:00:00+00:00,65110.0,66008.0,50508.0,95.0,0.0,50452.0,2764.0,0.609,5742.0,438.0,0.8946,44710.0,2326.0,0.5724,12339.0,12969.0,11.0,1175.0,206.0,968.0,23956.0,24160.0,35.0,361.0,20700.0,20365.0,28.0,1160.0,232.0,928.0,8115.0,8514.0,21.0,69.0,4796.31,4791.0,547.0,2.93,6091.0,544.15,1701.0,166.19,4390.0,377.96,2920.95,2913.0,54.93,2.44,436.92,132.62,304.3,1875.36,1878.0,54.93,0.49,107.23,33.57,73.66,57043.0,54150.0,220.0,1687.0,79.8,2020,3,16,17,0,1,0
2017-11-10 18:00:00+00:00,68379.0,66369.0,41510.0,0.0,0.0,41690.0,30838.0,0.7397,3299.0,3536.0,1.0717,38391.0,27303.0,0.7112,12222.0,12350.0,0.0,10845.0,332.0,10514.0,26006.0,25135.0,0.0,4441.0,21359.0,20209.0,0.0,14808.0,3204.0,11604.0,8791.0,8675.0,0.0,744.0,4404.48,4450.0,547.0,0.0,5216.0,3940.95,1264.0,1049.92,3953.0,2891.03,2578.98,2600.5,30.31,0.0,3041.49,674.49,2367.0,1825.5,1849.5,30.31,0.0,899.46,375.43,524.03,67269.0,68000.0,0.0,3754.0,99.36,2017,11,10,18,4,4,0
2017-12-24 20:00:00+00:00,45143.0,48467.0,41702.0,0.0,0.0,42640.0,33543.0,0.7866,3483.0,3326.0,0.9549,39157.0,30217.0,0.7717,7312.0,7116.0,0.0,12216.0,330.0,11886.0,17698.0,18049.0,0.0,5244.0,14828.0,17607.0,0.0,15730.0,2996.0,12735.0,5306.0,5696.0,0.0,353.0,3239.75,3282.9,547.0,0.0,5337.0,3410.56,1264.0,785.45,4073.0,2625.11,1811.36,1832.5,-6.74,0.0,2550.34,411.82,2138.52,1428.39,1450.4,-6.74,0.0,860.22,373.63,486.59,57526.0,57400.0,0.0,2165.0,79.8,2017,12,24,20,6,4,1
2017-04-21 12:00:00+00:00,65351.0,62299.0,40464.0,18137.0,0.4482,38511.0,21507.0,0.5585,2914.0,3928.0,1.3479,35597.0,17579.0,0.4938,11948.0,10524.0,4002.0,7948.0,317.0,7631.0,25322.0,24787.0,3659.0,1499.0,20005.0,19158.0,6926.0,11973.0,3611.0,8362.0,8076.0,7831.0,3550.0,87.0,3931.17,3909.9,547.0,168.15,5131.0,3603.57,1264.0,1113.82,3867.0,2489.75,2255.95,2250.4,20.29,122.95,2787.96,768.5,2019.46,1675.22,1659.5,20.29,45.2,815.61,345.32,470.29,56413.0,56250.0,5240.0,865.0,39.08,2017,4,21,12,4,2,0
2015-08-13 11:00:00+00:00,65632.0,65655.0,38002.0,23186.0,0.6102,30599.0,6400.0,0.2091,2077.0,1097.0,0.528,28522.0,5304.0,0.1859,11344.0,11344.0,5260.0,1563.0,3.0,1560.0,24966.0,24665.0,5444.0,766.0,20443.0,20484.0,8949.0,4011.0,1094.0,2917.0,8879.0,9162.0,3534.0,61.0,4348.93,4369.6,511.0,472.74,4746.0,102.08,1264.0,71.52,3482.0,30.56,2684.06,2698.5,60.73,326.15,35.99,19.83,16.16,1664.87,1671.1,60.73,146.59,66.09,51.69,14.4,49453.0,50350.0,2392.0,1163.0,42.46,2015,8,13,11,3,3,0
2018-03-11 05:00:00+00:00,40358.0,43807.0,42681.0,46.0,0.0011,43756.0,9145.0,0.209,3483.0,1004.0,0.2883,40273.0,8141.0,0.2021,7847.0,6562.0,18.0,2405.0,143.0,2262.0,15483.0,16489.0,2.0,3120.0,12344.0,15629.0,21.0,3303.0,861.0,2441.0,4684.0,5127.0,6.0,317.0,3456.17,3436.7,547.0,0.09,5654.0,1921.94,1294.0,660.76,4359.0,1261.18,2029.77,2018.2,25.81,0.03,1759.79,641.91,1117.88,1426.4,1418.5,25.81,0.06,162.15,18.85,143.3,45758.0,45350.0,0.0,3859.0,79.8,2018,3,11,5,6,1,1
2016-05-10 02:00:00+00:00,44363.0,41309.0,38917.0,0.0,0.0,33986.0,12450.0,0.3663,2244.0,2116.0,0.943,31742.0,10334.0,0.3256,8200.0,7928.0,0.0,3611.0,37.0,3574.0,17169.0,16284.0,0.0,1252.0,13626.0,12456.0,0.0,7351.0,2079.0,5272.0,5368.0,4641.0,0.0,236.0,2648.23,2691.2,542.0,0.05,4914.0,997.21,1264.0,375.36,3650.0,621.85,1649.92,1662.6,19.87,0.04,894.53,340.4,554.13,998.31,1028.6,19.87,0.01,102.68,34.96,67.72,38232.0,37500.0,0.0,2039.0,25.8,2016,5,10,2,1,2,0
2020-06-23 22:00:00+00:00,42698.0,43205.0,50508.0,0.0,0.0,50452.0,6442.0,0.609,5742.0,152.0,0.8946,44710.0,6290.0,0.5724,8316.0,8840.0,0.0,1583.0,103.0,1480.0,15879.0,16740.0,0.0,2253.0,13135.0,12193.0,0.0,1985.0,49.0,1937.0,5367.0,5431.0,0.0,621.0,3078.3,3053.0,547.0,0.0,6091.0,95.21,1701.0,0.35,4390.0,94.86,1963.63,1954.0,33.02,0.0,77.58,0.02,77.56,1114.67,1099.0,33.02,0.0,17.63,0.33,17.3,42232.0,44550.0,0.0,5378.0,79.8,2020,6,23,22,1,2,0
2016-11-17 21:00:00+00:00,60007.0,59457.0,39533.0,0.0,0.0,36191.0,30113.0,0.8321,2533.0,3174.0,1.253,33659.0,26939.0,0.8003,10204.0,10653.0,0.0,9789.0,306.0,9483.0,23128.0,22259.0,0.0,5974.0,18788.0,18623.0,0.0,13713.0,2868.0,10845.0,7888.0,7922.0,0.0,636.0,3530.68,3606.8,547.0,0.0,5022.0,3505.53,1264.0,1159.82,3758.0,2345.71,2110.44,2162.1,13.72,0.0,2813.89,807.98,2005.91,1420.24,1444.7,37.62,0.0,691.64,351.84,339.8,59978.0,59050.0,0.0,7441.0,56.44,2016,11,17,21,3,4,0
2015-08-02 05:00:00+00:00,37284.0,39944.0,37976.0,3250.0,0.0856,30455.0,1513.0,0.0497,2048.0,349.0,0.1702,28407.0,1165.0,0.041,6888.0,6888.0,1082.0,653.0,13.0,640.0,14510.0,13059.0,703.0,145.0,11570.0,15618.0,972.0,688.0,336.0,352.0,4316.0,4380.0,493.0,28.0,2530.24,2527.4,509.0,65.63,4736.0,367.06,1264.0,146.73,3473.0,220.33,1488.91,1493.4,8.47,42.76,363.26,146.72,216.54,1041.33,1034.0,8.47,22.87,3.8,0.01,3.79,31935.0,31250.0,305.0,1332.0,53.94,2015,8,2,5,6,3,1
2016-03-19 12:00:00+00:00,55794.0,55036.0,38772.0,10703.0,0.276,33424.0,4208.0,0.1259,2219.0,1499.0,0.6753,31205.0,2709.0,0.0868,10038.0,10440.0,2896.0,919.0,189.0,730.0,21438.0,20722.0,1966.0,174.0,17529.0,16909.0,3764.0,3097.0,1309.0,1788.0,6789.0,6965.0,2077.0,17.0,3621.48,3680.7,540.0,394.77,4893.0,1300.36,1264.0,419.45,3629.0,880.91,2061.61,2096.9,21.13,309.37,1054.39,285.53,768.86,1559.87,1583.8,21.13,85.4,245.97,133.92,112.05,60454.0,60150.0,3698.0,1944.0,25.4,2016,3,19,12,5,1,1
2017-02-13 07:00:00+00:00,72487.0,69301.0,40200.0,1886.0,0.0469,37593.0,14218.0,0.3782,2697.0,3229.0,1.1974,34896.0,10989.0,0.3149,12980.0,12095.0,862.0,1456.0,4.0,1452.0,27570.0,26789.0,198.0,3693.0,22313.0,21321.0,683.0,8631.0,3225.0,5406.0,9624.0,9096.0,143.0,438.0,5041.55,5040.5,547.0,16.61,5095.0,443.65,1264.0,166.03,3831.0,277.62,3044.09,3026.1,40.18,9.81,360.21,110.1,250.11,1997.46,2014.4,49.54,6.8,83.44,55.93,27.51,72992.0,73750.0,263.0,6844.0,64.68,2017,2,13,7,0,1,0
2015-12-17 09:00:00+00:00,68676.0,68062.0,38553.0,1590.0,0.0412,32371.0,13029.0,0.4025,2162.0,2479.0,1.1468,30208.0,10550.0,0.3492,12249.0,10278.0,322.0,4494.0,235.0,4259.0,24815.0,25859.0,303.0,1936.0,22509.0,22179.0,548.0,6471.0,2244.0,4227.0,9104.0,9746.0,418.0,129.0,4929.2,5055.3,533.0,14.6,4818.0,1384.32,1264.0,472.63,3554.0,911.69,3063.94,3068.0,35.85,8.89,1070.23,282.01,788.22,1865.26,1987.3,35.85,5.71,314.09,190.62,123.47,64806.0,65250.0,1059.0,3380.0,72.0,2015,12,17,9,3,4,0
2017-04-26 14:00:00+00:00,64381.0,63763.0,40481.0,8285.0,0.2047,38576.0,2173.0,0.0563,2920.0,242.0,0.0829,35656.0,1931.0,0.0542,11374.0,10781.0,2460.0,395.0,21.0,373.0,24285.0,24020.0,2293.0,279.0,20186.0,20672.0,2982.0,1485.0,221.0,1264.0,8535.0,8289.0,551.0,14.0,4351.1,4325.6,547.0,290.12,5134.0,337.17,1264.0,69.75,3870.0,267.42,2692.81,2649.3,38.61,195.49,273.69,61.85,211.84,1658.29,1676.3,38.61,94.63,63.48,7.9,55.58,57119.0,57650.0,1987.0,2418.0,43.15,2017,4,26,14,2,2,0
2019-04-15 06:00:00+00:00,65559.0,62161.0,49173.0,7845.0,0.1595,49230.0,11489.0,0.2334,5159.0,3975.0,0.7706,44071.0,7514.0,0.1705,12960.0,10910.0,2622.0,1703.0,422.0,1281.0,23989.0,24441.0,1368.0,1554.0,20101.0,18499.0,2964.0,7832.0,3553.0,4279.0,8509.0,8311.0,892.0,399.0,4522.11,4534.5,547.0,220.98,6074.0,927.97,1701.0,447.86,4373.0,480.11,2747.75,2768.5,60.33,135.0,650.14,314.76,335.38,1774.36,1766.0,60.33,85.98,277.83,133.1,144.73,65225.0,65700.0,1075.0,4264.0,79.8,2019,4,15,6,0,2,0
2016-11-06 15:00:00+00:00,51913.0,49662.0,39487.0,148.0,0.0038,36053.0,7329.0,0.2033,2516.0,2624.0,1.0431,33537.0,4705.0,0.1403,9508.0,9630.0,18.0,1128.0,299.0,829.0,20112.0,19235.0,45.0,1618.0,16278.0,15280.0,55.0,4473.0,2326.0,2148.0,6016.0,5517.0,31.0,110.0,3969.94,4046.4,547.0,0.39,5005.0,3244.75,1264.0,898.14,3741.0,2346.61,2265.21,2264.8,36.78,0.32,2877.44,818.13,2059.31,1704.73,1781.6,41.71,0.07,367.31,80.01,287.3,50892.0,53300.0,640.0,1539.0,48.06,2016,11,6,15,6,4,1
2016-01-31 02:00:00+00:00,42527.0,43883.0,38691.0,0.0,0.0,32941.0,24613.0,0.7472,2162.0,2809.0,1.2993,30779.0,21804.0,0.7084,7851.0,8433.0,0.0,10098.0,328.0,9770.0,16582.0,17070.0,0.0,3524.0,13171.0,12951.0,0.0,10757.0,2481.0,8276.0,4923.0,5430.0,0.0,235.0,2965.05,2921.7,538.0,0.0,4885.0,3849.87,1264.0,1158.89,3621.0,2690.98,1665.39,1663.6,0.85,0.0,3012.88,786.54,2226.34,1299.66,1258.1,0.85,0.0,836.99,372.35,464.64,53094.0,53000.0,0.0,3340.0,19.18,2016,1,31,2,6,1,1
2017-03-09 14:00:00+00:00,68013.0,65455.0,40309.0,4816.0,0.1195,37939.0,15945.0,0.4203,2751.0,3210.0,1.1669,35188.0,12735.0,0.3619,11869.0,11861.0,1795.0,1204.0,67.0,1137.0,25919.0,25737.0,1303.0,5416.0,21269.0,19467.0,1167.0,8830.0,3143.0,5687.0,8956.0,8390.0,550.0,494.0,4505.97,4474.2,547.0,56.62,5095.0,1138.56,1264.0,586.82,3831.0,551.74,2705.25,2690.0,32.69,31.28,916.73,446.67,470.06,1800.72,1784.2,32.69,25.34,221.83,140.15,81.68,59395.0,61600.0,2692.0,3366.0,46.55,2017,3,9,14,3,1,0
2018-08-07 00:00:00+00:00,44454.0,45878.0,45205.0,0.0,0.0,46297.0,7514.0,0.1623,3646.0,138.0,0.0378,42651.0,7376.0,0.1729,8774.0,7359.0,0.0,4289.0,16.0,4273.0,16760.0,17137.0,0.0,299.0,13328.0,15837.0,0.0,2780.0,122.0,2657.0,5592.0,5546.0,0.0,146.0,2844.73,2814.7,547.0,0.0,5654.0,145.83,1294.0,28.63,4359.0,117.2,1803.85,1789.2,51.01,0.0,111.36,21.15,90.21,1040.88,1025.5,51.01,0.0,34.47,7.48,26.99,39077.0,40100.0,120.0,1555.0,79.8,2018,8,7,0,1,3,0
2015-10-29 10:00:00+00:00,68382.0,67122.0,38410.0,5359.0,0.1395,31402.0,779.0,0.0248,2162.0,220.0,0.102,29240.0,559.0,0.0191,11144.0,10268.0,1948.0,270.0,37.0,233.0,25402.0,25161.0,1362.0,168.0,22257.0,22570.0,1391.0,315.0,184.0,132.0,9579.0,9123.0,659.0,27.0,4778.23,4739.4,517.0,108.3,4794.0,293.88,1264.0,32.44,3530.0,261.44,2946.13,2896.5,55.51,66.77,269.12,28.26,240.86,1832.1,1842.9,55.51,41.53,24.76,4.18,20.58,59813.0,59750.0,2272.0,1516.0,55.51,2015,10,29,10,3,4,0
2015-12-06 21:00:00+00:00,52192.0,54990.0,38507.0,0.0,0.0,32036.0,19217.0,0.5999,2162.0,1044.0,0.4827,29873.0,18174.0,0.6083,9672.0,8934.0,0.0,9159.0,310.0,8849.0,19487.0,20568.0,0.0,2729.0,16519.0,17739.0,0.0,7125.0,734.0,6391.0,6514.0,7750.0,0.0,205.0,3344.41,3307.4,525.0,0.0,4798.0,3278.17,1264.0,960.96,3534.0,2317.21,1923.2,1875.4,13.63,0.0,2543.35,592.04,1951.31,1421.21,1432.0,13.63,0.0,734.82,368.92,365.9,56785.0,56300.0,0.0,2765.0,56.29,2015,12,6,21,6,4,1
2016-08-02 21:00:00+00:00,47226.0,46936.0,39169.0,0.0,0.0,34962.0,5759.0,0.1647,2407.0,614.0,0.2549,32555.0,5145.0,0.158,8806.0,8225.0,0.0,707.0,0.0,707.0,17930.0,17404.0,0.0,2281.0,14583.0,15061.0,0.0,2457.0,613.0,1843.0,5907.0,6247.0,0.0,313.0,2914.27,2798.7,544.0,0.0,4961.0,115.2,1264.0,49.14,3697.0,66.06,1741.09,1666.5,28.98,0.0,100.33,44.15,56.18,1173.18,1132.2,28.98,0.0,14.87,4.99,9.88,46672.0,46950.0,0.0,2894.0,39.7,2016,8,2,21,1,3,0
2020-04-12 22:00:00+00:00,35916.0,39978.0,50508.0,0.0,0.0,50452.0,14949.0,0.609,5742.0,6131.0,0.8946,44710.0,8818.0,0.5724,7813.0,7136.0,0.0,4113.0,877.0,3237.0,13435.0,15567.0,0.0,740.0,10794.0,12848.0,0.0,10024.0,5255.0,4769.0,3874.0,4426.0,0.0,71.0,2846.83,2789.0,547.0,0.0,6091.0,4091.5,1701.0,1436.54,4390.0,2654.96,1703.01,1666.0,2.9,0.0,3381.64,1182.15,2199.49,1143.82,1123.0,2.9,0.0,709.86,254.39,455.47,40020.0,40600.0,0.0,2346.0,79.8,2020,4,12,22,6,2,1
2018-11-24 09:00:00+00:00,59927.0,58146.0,46621.0,2266.0,0.0486,48410.0,4727.0,0.0976,4943.0,811.0,0.1642,43467.0,3915.0,0.0901,12439.0,11232.0,497.0,429.0,11.0,418.0,21955.0,20154.0,373.0,1838.0,18435.0,19495.0,697.0,2083.0,800.0,1283.0,7098.0,7266.0,699.0,377.0,4303.55,4275.8,547.0,24.65,5663.0,271.11,1294.0,77.3,4369.0,193.81,2510.68,2493.7,73.49,16.27,262.85,77.28,185.57,1792.87,1782.1,73.49,8.38,8.26,0.02,8.24,63019.0,64100.0,1999.0,2501.0,79.8,2018,11,24,9,5,4,1
2019-05-08 02:00:00+00:00,48576.0,44199.0,49324.0,0.0,0.0,49310.0,8439.0,0.1712,5213.0,246.0,0.0473,44097.0,8192.0,0.1858,9561.0,8030.0,0.0,2686.0,200.0,2487.0,19076.0,18030.0,0.0,1939.0,14117.0,13104.0,0.0,3299.0,47.0,3253.0,5821.0,5034.0,0.0,514.0,3073.63,3076.6,547.0,0.04,6074.0,373.97,1701.0,180.05,4373.0,193.92,1923.03,1917.8,40.18,0.0,241.92,70.5,171.42,1150.6,1158.8,40.18,0.04,132.05,109.55,22.5,41052.0,40800.0,0.0,4846.0,79.8,2019,5,8,2,2,2,0
